characterID,character_name,movieID,movie_title,gender,position_in_credits
u4806,MAN,m320,the deer hunter,M,?
u4807,MERLE,m320,the deer hunter,?,?
u4809,SAL,m320,the deer hunter,?,?
u4810,VET 1,m320,the deer hunter,M,?
u4811,VET 2,m320,the deer hunter,M,?
u4813,BENNETT,m321,demolition man,?,?
u4814,CASSY,m321,demolition man,?,?
u4815,DUBBS,m321,demolition man,?,?
u4816,GALLAGHER,m321,demolition man,?,?
u4817,KIMBERLY,m321,demolition man,F,?
u4818,PEEBLES,m321,demolition man,?,?
u4819,SANCHEZ,m321,demolition man,?,?
u4820,SHEPPARD,m321,demolition man,?,?
u4821,WADE,m321,demolition man,?,?
u4822,WARDEN,m321,demolition man,M,?
u4823,WHORE,m321,demolition man,?,?
u4824,WILLY,m321,demolition man,?,?
u4825,BELLE,m322,the devil and daniel webster,?,?
u4827,HANK,m322,the devil and daniel webster,M,?
u4830,MARTIN,m322,the devil and daniel webster,M,?
u4832,OLD FARMHAND'S VOICE,m322,the devil and daniel webster,?,?
u4834,SHERIFF,m322,the devil and daniel webster,?,?
u4835,SQUIRE,m322,the devil and daniel webster,?,?
u4836,STEVENS,m322,the devil and daniel webster,?,?
u4837,THE WOMAN,m322,the devil and daniel webster,F,?
u4838,TOM SHARP,m322,the devil and daniel webster,M,?
u4841,BIG JOHNSON,m323,die hard,M,?
u4842,ELLIS,m323,die hard,M,?
u4844,HOLLY,m323,die hard,F,?
u4849,TAKAGI,m323,die hard,M,?
u4850,THEO,m323,die hard,M,?
u4851,COMMISSIONER,m324,dog day afternoon,M,?
u4852,DRIVER,m324,dog day afternoon,M,?
u4853,HEIDI,m324,dog day afternoon,?,?
u4854,JACKIE,m324,dog day afternoon,?,?
u4855,JENNY,m324,dog day afternoon,F,?
u4856,JESUS FREAK,m324,dog day afternoon,?,?
u4858,MAN,m324,dog day afternoon,M,?
u4861,NEWSMAN,m324,dog day afternoon,M,?
u4862,PAULINE,m324,dog day afternoon,?,?
u4864,SAM,m324,dog day afternoon,M,?
u4867,SYLVIA,m324,dog day afternoon,F,?
u4870,BISHOP,m325,domino,M,?
u4872,CIGLIUTI,m325,domino,?,?
u4873,CLAREMONT,m325,domino,M,?
u4876,EDNA,m325,domino,F,?
u4877,GREEN,m325,domino,M,?
u4878,KEG PRESIDENT,m325,domino,?,?
u4880,LASHANDRA,m325,domino,F,?
u4881,LASHINDRA,m325,domino,F,?
u4882,LATEESHA,m325,domino,F,?
u4883,SOPHIE,m325,domino,F,?
u4884,TARYN,m325,domino,F,?
u4885,WEISS,m325,domino,?,?
u4886,ZIERING,m325,domino,M,?
u4887,BUGGIN' OUT,m326,do the right thing,M,?
u4891,EDDIE,m326,do the right thing,M,?
u4893,KOREAN CLERK,m326,do the right thing,?,?
u4894,MISTER SENOR LOVE DADDY,m326,do the right thing,M,?
u4904,CALE,m327,dumb and dumberer: when harry met lloyd,?,?
u4912,MOFFIT,m327,dumb and dumberer: when harry met lloyd,M,?
u4917,TEN YEAR-OLD KID,m327,dumb and dumberer: when harry met lloyd,M,?
u4918,TOBY,m327,dumb and dumberer: when harry met lloyd,M,?
u4920,ZIMMER,m327,dumb and dumberer: when harry met lloyd,M,?
u4921,BARON,m328,dune,M,?
u4922,DUKE LETO,m328,dune,M,?
u4923,EMPEROR,m328,dune,M,?
u4924,GURNEY,m328,dune,M,?
u4925,JESSICA,m328,dune,F,?
u4926,KYNES,m328,dune,M,?
u4927,MAPES,m328,dune,F,?
u4928,NAVIGATOR,m328,dune,?,?
u4930,PITER,m328,dune,M,?
u4933,THUFIR,m328,dune,M,?
u4935,BUNNY,m329,ed wood,M,?
u4937,CONRAD,m329,ed wood,M,?
u4942,ED'S VOICE,m329,ed wood,M,?
u4944,HOST,m329,ed wood,M,?
u4946,LORETTA,m329,ed wood,F,?
u4948,NORMA,m329,ed wood,?,?
u4962,HANK,m330,edtv,M,?
u4966,LOU,m330,edtv,M,?
u4968,MR. SCHARLACH,m330,edtv,M,?
u4970,RITA,m330,edtv,F,?
u4971,SCHARLACH,m330,edtv,?,?
u4973,TAD,m330,edtv,M,?
u4974,WOMAN,m330,edtv,F,?
u4975,CLASS,m331,election,?,?
u4976,DAVE,m331,election,M,?
u4977,DIANE,m331,election,F,?
u4978,DICK,m331,election,M,?
u4980,JO,m331,election,F,?
u4981,LARRY,m331,election,M,?
u4982,LISA,m331,election,F,?
u4983,MISS BEEDER,m331,election,F,?
u4984,MS. HOY,m331,election,F,?
u4985,PAUL,m331,election,M,?
u4987,TAMMY,m331,election,F,?
u4989,WALT,m331,election,M,?
u4990,BOXER,m332,l.a. confidential,M,?
u4992,CHIEF,m332,l.a. confidential,M,?
u4993,CLERK,m332,l.a. confidential,F,?
u4994,COATES,m332,l.a. confidential,?,?
u4995,COHEN,m332,l.a. confidential,M,?
u5000,LOEW,m332,l.a. confidential,M,?
u5002,MRS. LEFFERTS,m332,l.a. confidential,F,?
u5003,OPERATOR,m332,l.a. confidential,?,?
u5005,PINKER,m332,l.a. confidential,?,?
u5006,REYNOLDS,m332,l.a. confidential,M,?
u5007,STENSLAND,m332,l.a. confidential,M,?
u5008,STOMPANATO,m332,l.a. confidential,M,?
u5010,YOUNG OFFICER,m332,l.a. confidential,M,?
u5011,"""BRILL""",m333,enemy of the state,M,?
u5012,ALBERT,m333,enemy of the state,M,?
u5013,ALFONSO,m333,enemy of the state,M,?
u5014,BLAKE,m333,enemy of the state,?,?
u5017,DEPINTO,m333,enemy of the state,?,?
u5018,DESK CLERK,m333,enemy of the state,F,?
u5019,DYLAN,m333,enemy of the state,M,?
u5023,HAMERSLEY,m333,enemy of the state,?,?
u5025,JENNY,m333,enemy of the state,F,?
u5027,L.T.,m333,enemy of the state,?,?
u5028,LEVIN,m333,enemy of the state,?,?
u5029,MAN,m333,enemy of the state,M,?
u5030,MAN'S VOICE,m333,enemy of the state,M,?
u5031,MARSHAL,m333,enemy of the state,?,?
u5032,MEG,m333,enemy of the state,?,?
u5033,MORELOS,m333,enemy of the state,?,?
u5034,PATRICK,m333,enemy of the state,M,?
u5035,PRATT,m333,enemy of the state,M,?
u5038,SAL,m333,enemy of the state,M,?
u5040,SENATOR ALBERT,m333,enemy of the state,M,?
u5042,SILVERBERG,m333,enemy of the state,M,?
u5043,STACY,m333,enemy of the state,?,?
u5044,WAITER,m333,enemy of the state,?,?
u5045,ZAVITZ,m333,enemy of the state,M,?
u5047,BOY,m334,the english patient,M,?
u5049,CLIFTON,m334,the english patient,F,?
u5050,CORPORAL,m334,the english patient,M,?
u5052,HARDY,m334,the english patient,M,?
u5058,MULLER,m334,the english patient,M,?
u5059,OFFICER,m334,the english patient,M,?
u5061,STUART,m334,the english patient,?,?
u5066,QUI,m335,entrapment,?,?
u5068,ANNA,m336,erin brockovich,F,?
u5069,BAUM,m336,erin brockovich,?,?
u5071,DEFENDING LAWYER,m336,erin brockovich,M,?
u5072,DOCTOR,m336,erin brockovich,?,?
u5075,EMBRY,m336,erin brockovich,M,?
u5077,FRANKEL,m336,erin brockovich,M,?
u5079,JANE,m336,erin brockovich,F,?
u5080,KATIE,m336,erin brockovich,F,?
u5081,LAURA,m336,erin brockovich,F,?
u5082,MANDY,m336,erin brockovich,F,?
u5083,MATTHEW,m336,erin brockovich,M,?
u5084,MRS. MORALES,m336,erin brockovich,F,?
u5085,PAULSEN,m336,erin brockovich,?,?
u5086,POTTER,m336,erin brockovich,M,?
u5087,ROSALIND,m336,erin brockovich,F,?
u5088,ROSS,m336,erin brockovich,?,?
u5089,THERESA,m336,erin brockovich,F,?
u5090,ADMIRAL,m337,star wars: the empire strikes back,M,?
u5091,ADMIRAL PIETT,m337,star wars: the empire strikes back,M,?
u5092,BEN,m337,star wars: the empire strikes back,M,?
u5093,CHEWIE,m337,star wars: the empire strikes back,M,?
u5094,CREATURE,m337,star wars: the empire strikes back,M,?
u5095,DECK SERGEANT,m337,star wars: the empire strikes back,?,?
u5096,EMPEROR,m337,star wars: the empire strikes back,M,?
u5101,PIETT,m337,star wars: the empire strikes back,M,?
u5102,RIEEKAN,m337,star wars: the empire strikes back,M,?
u5103,THREEPIO,m337,star wars: the empire strikes back,?,?
u5104,VADER,m337,star wars: the empire strikes back,M,?
u5107,COLONEL,m338,escape from the planet of the apes,?,?
u5109,LEWIS,m338,escape from the planet of the apes,M,?
u5110,MILO,m338,escape from the planet of the apes,M,?
u5111,STEVIE,m338,escape from the planet of the apes,F,?
u5112,ZIRA,m338,escape from the planet of the apes,F,?
u5115,HERSHE,m339,escape from l.a.,F,?
u5118,PENDEJO BOB,m339,escape from l.a.,?,?
u5121,PRESIDENT,m339,escape from l.a.,M,?
u5122,SPINAL,m339,escape from l.a.,?,?
u5126,FIGURE,m340,excalibur,?,?
u5127,GUENEVERE,m340,excalibur,F,?
u5128,KAY,m340,excalibur,M,?
u5131,MORDRED,m340,excalibur,M,?
u5132,MORGANA,m340,excalibur,F,?
u5133,PERCEVAL,m340,excalibur,M,?
u5134,SIR ECTOR,m340,excalibur,M,?
u5135,UTHER,m340,excalibur,M,?
u5136,BURKE,m341,the exorcist,M,?
u5137,CARDINAL,m341,the exorcist,?,?
u5139,CLINIC DIRECTOR,m341,the exorcist,?,?
u5141,DR. TANNEY,m341,the exorcist,M,?
u5142,FATHER DYER,m341,the exorcist,M,?
u5143,KARL,m341,the exorcist,M,?
u5147,MRS.KARRAS,m341,the exorcist,F,?
u5148,NURSE,m341,the exorcist,F,?
u5149,PRESIDENT,m341,the exorcist,?,?
u5150,PSYCHIATRIST,m341,the exorcist,M,?
u5152,REGAN/DEMON,m341,the exorcist,F,?
u5154,UNCLE,m341,the exorcist,M,?
u5155,WILLIE,m341,the exorcist,?,?
u5156,BUD,m342,the fabulous baker boys,?,?
u5157,CHARLIE,m342,the fabulous baker boys,M,?
u5158,DONNA,m342,the fabulous baker boys,F,?
u5159,DR. BEASLEY,m342,the fabulous baker boys,?,?
u5160,EARL,m342,the fabulous baker boys,M,?
u5162,GIRL,m342,the fabulous baker boys,F,?
u5163,HELEN,m342,the fabulous baker boys,?,?
u5165,KID,m342,the fabulous baker boys,M,?
u5166,LLOYD,m342,the fabulous baker boys,M,?
u5167,MONICA,m342,the fabulous baker boys,F,?
u5168,MR. DANIELS,m342,the fabulous baker boys,M,?
u5169,MRS. BAKER,m342,the fabulous baker boys,F,?
u5170,MRS. BAKER,m342,the fabulous baker boys,F,?
u5171,NICK,m342,the fabulous baker boys,M,?
u5174,TOMMY,m342,the fabulous baker boys,M,?
u5175,WILLIE,m342,the fabulous baker boys,M,?
u5176,WOMAN,m342,the fabulous baker boys,F,?
u5180,DIETRICH,m343,face/off,M,?
u5181,DR. GARDNER,m343,face/off,?,?
u5183,JAMIE,m343,face/off,F,?
u5184,KIMBERLY,m343,face/off,F,?
u5185,LAZARRO,m343,face/off,M,?
u5186,POLLUX,m343,face/off,M,?
u5187,SASHA,m343,face/off,F,?
u5188,TITO,m343,face/off,M,?
u5189,WALTON,m343,face/off,?,?
u5191,WAXY,m343,face/off,?,?
u5192,ADELLE,m344,the family man,F,?
u5196,BIG ED,m344,the family man,M,?
u5198,EVELYN,m344,the family man,F,?
u5199,FRANK,m344,the family man,M,?
u5202,KENNY,m344,the family man,M,?
u5203,LASSITER,m344,the family man,M,?
u5204,LORI,m344,the family man,?,?
u5205,MAN,m344,the family man,M,?
u5206,MRS. PETERSON,m344,the family man,F,?
u5208,SAM WONG,m344,the family man,M,?
u5209,TONY THE DOORMAN,m344,the family man,M,?
u5210,ALICIA,m345,the fantastic four,F,?
u5212,DEBBIE,m345,the fantastic four,?,?
u5213,DOCTOR,m345,the fantastic four,?,?
u5215,LEONARD,m345,the fantastic four,M,?
u5217,SEXY NURSE,m345,the fantastic four,F,?
u5219,THE THING,m345,the fantastic four,M,?
u5225,MAN,m346,fantastic voyage,M,?
u5227,MICHAELS' VOICE,m346,fantastic voyage,M,?
u5228,OWENS,m346,fantastic voyage,M,?
u5229,OWENS' VOICE,m346,fantastic voyage,M,?
u5231,ATTENDANT,m347,fargo,?,?
u5233,CUSTOMER,m347,fargo,M,?
u5234,DETECTIVE SIBERT,m347,fargo,M,?
u5235,GARY,m347,fargo,M,?
u5237,HOOKER ONE,m347,fargo,F,?
u5238,HOOKER TWO,m347,fargo,F,?
u5239,JEAN,m347,fargo,F,?
u5242,MAN,m347,fargo,M,?
u5246,SALESMAN,m347,fargo,?,?
u5247,SCOTT,m347,fargo,M,?
u5248,SCOTT'S VOICE,m347,fargo,M,?
u5249,SHEP,m347,fargo,M,?
u5250,STAN,m347,fargo,M,?
u5251,TROOPER,m347,fargo,?,?
u5254,WOMAN,m347,fargo,F,?
u5255,YOUNGER MAN,m347,fargo,M,?
u5257,BANDAGED PROPRIETOR,m348,fight club,M,?
u5258,BOB,m348,fight club,M,?
u5259,BOSS,m348,fight club,?,?
u5260,DETECTIVE STERN,m348,fight club,M,?
u5263,LEADER,m348,fight club,?,?
u5264,LOU,m348,fight club,M,?
u5266,RAYMOND,m348,fight club,M,?
u5268,SECURITY TFM,m348,fight club,M,?
u5270,TYLER'S VOICE,m348,fight club,M,?
u5271,VOICE,m348,fight club,?,?
u5272,WOUNDED BARTENDER,m348,fight club,M,?
u5274,DANO,m349,final destination 2,M,?
u5275,DETECTIVE SUBY,m349,final destination 2,M,?
u5276,EUGENE,m349,final destination 2,M,?
u5278,ISABELLA,m349,final destination 2,F,?
u5279,JORGE,m349,final destination 2,M,?
u5280,KAT,m349,final destination 2,F,?
u5282,MR. BURROUGHS,m349,final destination 2,M,?
u5283,NORA,m349,final destination 2,F,?
u5284,RORY,m349,final destination 2,M,?
u5286,STEVE,m349,final destination 2,M,?
u5288,TIM,m349,final destination 2,M,?
u5290,BILLY,m350,final destination,M,?
u5291,CARTER,m350,final destination,M,?
u5293,MR. BLUDWORTH,m350,final destination,M,?
u5294,TOD,m350,final destination,M,?
u5295,WEINE,m350,final destination,M,?
u5298,DE FRAVIO,m351,rambo: first blood part ii,?,?
u5299,DOYLE,m351,rambo: first blood part ii,?,?
u5300,KIRKHILL,m351,rambo: first blood part ii,?,?
u5301,PRISONER,m351,rambo: first blood part ii,?,?
u5303,TECH,m351,rambo: first blood part ii,?,?
u5306,DOCTOR,m352,the fisher king,?,?
u5307,EDWIN,m352,the fisher king,M,?
u5308,FRANK,m352,the fisher king,M,?
u5309,GAY BUM,m352,the fisher king,?,?
u5311,LEATHER,m352,the fisher king,?,?
u5316,BETTY,m353,five easy pieces,F,?
u5318,CARL,m353,five easy pieces,M,?
u5320,DRIVER,m353,five easy pieces,?,?
u5321,ELTON,m353,five easy pieces,M,?
u5322,PALM,m353,five easy pieces,F,?
u5324,SAMIA,m353,five easy pieces,F,?
u5325,SECOND ENGINEER,m353,five easy pieces,M,?
u5326,TERRY,m353,five easy pieces,F,?
u5328,TWINKY,m353,five easy pieces,F,?
u5329,WAITRESS,m353,five easy pieces,F,?
u5330,AARON,m354,five feet high and rising,M,?
u5332,CARL0S,m354,five feet high and rising,M,?
u5334,DONNA,m354,five feet high and rising,F,?
u5335,HECTOR,m354,five feet high and rising,M,?
u5336,JENETTE,m354,five feet high and rising,F,?
u5337,MICHELLE,m354,five feet high and rising,?,?
u5339,BOYD,m355,fletch,M,?
u5340,CLERK,m355,fletch,?,?
u5341,CREASY,m355,fletch,M,?
u5342,CUMMINGS,m355,fletch,?,?
u5346,GAIL,m355,fletch,F,?
u5347,GILLETT,m355,fletch,?,?
u5349,LARRY,m355,fletch,M,?
u5350,MAN,m355,fletch,M,?
u5351,MARGIE,m355,fletch,?,?
u5353,MR. STANWYK,m355,fletch,M,?
u5354,MR. UNDERHILL,m355,fletch,M,?
u5358,VELMA,m355,fletch,?,?
u5361,BAND,m356,the adventures of ford fairlane,?,?
u5363,DON,m356,the adventures of ford fairlane,M,?
u5367,JOHNNY,m356,the adventures of ford fairlane,M,?
u5370,SLEAZY GUY,m356,the adventures of ford fairlane,M,?
u5374,1ST MAN,m357,the french connection,M,?
u5375,2ND MAN,m357,the french connection,M,?
u5376,ANGIE,m357,the french connection,F,?
u5377,BLACK PUSHER,m357,the french connection,M,?
u5378,CHARNIER,m357,the french connection,M,?
u5379,DANCER,m357,the french connection,?,?
u5380,DESK CLERK,m357,the french connection,?,?
u5381,DEVEREAUX,m357,the french connection,M,?
u5383,JESUS,m357,the french connection,?,?
u5384,LA VALLE,m357,the french connection,M,?
u5385,MARIE,m357,the french connection,F,?
u5386,MULDERIG,m357,the french connection,M,?
u5387,MUTCHIE,m357,the french connection,?,?
u5388,NICOLI,m357,the french connection,M,?
u5390,SAL,m357,the french connection,M,?
u5391,WEINSTOCK,m357,the french connection,M,?
u5392,DARYL,m358,frequency,M,?
u5393,DESK SGT.,m358,frequency,M,?
u5395,GIBSON,m358,frequency,M,?
u5396,GORDO,m358,frequency,M,?
u5398,JOHNNY,m358,frequency,M,?
u5401,SHEPARD,m358,frequency,M,?
u5402,SUPERVISOR,m358,frequency,M,?
u5403,ABEL,m359,friday the 13th part iii,M,?
u5405,CHILI,m359,friday the 13th part iii,F,?
u5407,CHUCK,m359,friday the 13th part iii,M,?
u5409,DEREK,m359,friday the 13th part iii,M,?
u5412,CORT,m360,jason lives: friday the 13th part vi,M,?
u5413,DARREN,m360,jason lives: friday the 13th part vi,M,?
u5414,DEPUTY,m360,jason lives: friday the 13th part vi,M,?
u5415,JILL,m360,jason lives: friday the 13th part vi,?,?
u5416,KATIE,m360,jason lives: friday the 13th part vi,F,?
u5417,LARRY,m360,jason lives: friday the 13th part vi,M,?
u5418,LIZBETH,m360,jason lives: friday the 13th part vi,F,?
u5419,MEGAN,m360,jason lives: friday the 13th part vi,F,?
u5420,NANCY,m360,jason lives: friday the 13th part vi,F,?
u5421,PAULA,m360,jason lives: friday the 13th part vi,F,?
u5423,SISSY,m360,jason lives: friday the 13th part vi,F,?
u5424,STAN,m360,jason lives: friday the 13th part vi,M,?
u5426,CAMPBELL,m361,jason goes to hell: the final friday,?,?
u5427,DIANA,m361,jason goes to hell: the final friday,?,?
u5428,DUKE,m361,jason goes to hell: the final friday,?,?
u5429,JESSICA,m361,jason goes to hell: the final friday,?,?
u5430,JOSH,m361,jason goes to hell: the final friday,?,?
u5432,SHERIFF,m361,jason goes to hell: the final friday,M,?
u5434,VICKI,m361,jason goes to hell: the final friday,?,?
u5436,JIM,m362,friday the 13th part viii: jason takes manhattan,M,?
u5439,RADIO OFFICER,m362,friday the 13th part viii: jason takes manhattan,?,?
u5442,SUZY,m362,friday the 13th part viii: jason takes manhattan,?,?
u5444,WAYNE,m362,friday the 13th part viii: jason takes manhattan,M,?
u5445,YOUNG RENNIE,m362,friday the 13th part viii: jason takes manhattan,F,?
u5446,DRIVER,m363,game 6,?,?
u5448,FIRST MAN,m363,game 6,F,?
u5449,JACK,m363,game 6,M,?
u5453,MATTHEW,m363,game 6,M,?
u5457,PETER,m363,game 6,M,?
u5458,SECOND MAN,m363,game 6,M,?
u5459,SIDNEY,m363,game 6,?,?
u5460,STEVEN,m363,game 6,M,?
u5462,WAITER,m363,game 6,M,?
u5463,BA,m364,gandhi,?,?
u5464,BOURKE-WHITE,m364,gandhi,F,?
u5465,CHARLIE,m364,gandhi,M,?
u5467,GANDHI,m364,gandhi,M,?
u5468,IRWIN,m364,gandhi,M,?
u5469,JINNAH,m364,gandhi,M,?
u5470,KHAN,m364,gandhi,M,?
u5472,NEHRU,m364,gandhi,M,?
u5473,PATEL,m364,gandhi,M,?
u5476,SMUTS,m364,gandhi,M,?
u5477,WALKER,m364,gandhi,M,?
u5478,ANTON,m365,gattaca,M,?
u5479,ANTONIO,m365,gattaca,M,?
u5484,GENETICIST,m365,gattaca,M,?
u5485,GERMAN,m365,gattaca,M,?
u5486,HUGO,m365,gattaca,M,?
u5487,INVESTIGATOR,m365,gattaca,?,?
u5490,LAMAR,m365,gattaca,M,?
u5491,MARIA,m365,gattaca,F,?
u5492,NURSE,m365,gattaca,F,?
u5493,VINCENT,m365,gattaca,M,?
u5497,FRAN,m366,the getaway,F,?
u5498,HAROLD,m366,the getaway,M,?
u5499,LAUGHLIN,m366,the getaway,M,?
u5500,RUDY,m366,the getaway,M,?
u5501,SALESMAN,m366,the getaway,M,?
u5502,SLIM,m366,the getaway,?,?
u5503,SOLDIER,m366,the getaway,?,?
u5505,BILLY,m367,get carter,?,?
u5506,BRUMBY,m367,get carter,M,?
u5508,CON,m367,get carter,M,?
u5509,DOREEN,m367,get carter,F,?
u5513,GERALD,m367,get carter,F,?
u5515,HARRY,m367,get carter,M,?
u5517,KINNEAR,m367,get carter,M,?
u5519,PETER,m367,get carter,M,?
u5520,SID,m367,get carter,?,?
u5521,THORPE,m367,get carter,M,?
u5523,BAYLEN,m368,glengarry glen ross,?,?
u5529,ANTHONY,m369,the godfather: part ii,M,?
u5530,CICCI,m369,the godfather: part ii,M,?
u5531,CLEMENZA,m369,the godfather: part ii,M,?
u5532,CONNIE,m369,the godfather: part ii,F,?
u5533,DEANNA,m369,the godfather: part ii,F,?
u5534,DON CORLEONE,m369,the godfather: part ii,M,?
u5535,DON FRANCESCO,m369,the godfather: part ii,M,?
u5536,FANUCCI,m369,the godfather: part ii,M,?
u5537,FBI MAN #1,m369,the godfather: part ii,M,?
u5542,KLINGMAN,m369,the godfather: part ii,?,?
u5543,MAMA,m369,the godfather: part ii,F,?
u5544,MAN,m369,the godfather: part ii,M,?
u5546,NERI,m369,the godfather: part ii,M,?
u5547,OLA,m369,the godfather: part ii,M,?
u5549,ROBERTO,m369,the godfather: part ii,M,?
u5550,ROCCO,m369,the godfather: part ii,M,?
u5553,SAM ROTH,m369,the godfather: part ii,M,?
u5554,SANDRA,m369,the godfather: part ii,F,?
u5555,SENATOR,m369,the godfather: part ii,M,?
u5556,SENATOR GEARY,m369,the godfather: part ii,M,?
u5557,SENATOR KANE,m369,the godfather: part ii,?,?
u5559,VITO,m369,the godfather: part ii,M,?
u5560,WIDOW,m369,the godfather: part ii,F,?
u5564,DR. PAYNE,m370,gods and monsters,M,?
u5567,ERNEST THESIGER,m370,gods and monsters,M,?
u5571,PRINCESS MARGARET,m370,gods and monsters,F,?
u5573,ATLEY JACKSON,m371,gone in sixty seconds,M,?
u5575,DETECTIVE CASTLEBECK,m371,gone in sixty seconds,M,?
u5576,DETECTIVE DRYCOFF,m371,gone in sixty seconds,M,?
u5580,JUDGE CROFT,m371,gone in sixty seconds,?,?
u5583,MIRROR MAN,m371,gone in sixty seconds,M,?
u5587,TOM,m371,gone in sixty seconds,M,?
u5589,ANGIE,m372,goodfellas,F,?
u5590,BILLY,m372,goodfellas,M,?
u5593,JUDY,m372,goodfellas,F,?
u5596,MARTY,m372,goodfellas,?,?
u5597,MCDONALD,m372,goodfellas,M,?
u5598,MICKEY,m372,goodfellas,F,?
u5599,ROBIN,m372,goodfellas,?,?
u5600,SONNY,m372,goodfellas,M,?
u5601,TODDY,m372,goodfellas,?,?
u5602,TOMMY,m372,goodfellas,M,?
u5603,VARIO,m372,goodfellas,?,?
u5604,ALL,m373,good will hunting,?,?
u5605,BILLY,m373,good will hunting,M,?
u5607,CLARK,m373,good will hunting,M,?
u5608,DYTRESS,m373,good will hunting,?,?
u5609,EXECUTIVE,m373,good will hunting,M,?
u5613,PEKEC,m373,good will hunting,?,?
u5617,STUDENT,m373,good will hunting,M,?
u5618,TERRY,m373,good will hunting,?,?
u5620,TOM,m373,good will hunting,M,?
u5622,AGENT,m374,the grapes of wrath,M,?
u5623,AL,m374,the grapes of wrath,M,?
u5624,BILL,m374,the grapes of wrath,M,?
u5625,BLONDE GIRL,m374,the grapes of wrath,F,?
u5626,BOOKKEEPER,m374,the grapes of wrath,M,?
u5629,CONNIE,m374,the grapes of wrath,M,?
u5630,COP,m374,the grapes of wrath,M,?
u5631,DAVIS,m374,the grapes of wrath,M,?
u5632,DRIVER,m374,the grapes of wrath,M,?
u5633,FIRST BOY,m374,the grapes of wrath,M,?
u5634,FLOYD,m374,the grapes of wrath,M,?
u5635,FRANK,m374,the grapes of wrath,M,?
u5636,GIRL,m374,the grapes of wrath,F,?
u5637,GRAMPA,m374,the grapes of wrath,M,?
u5638,GUARD,m374,the grapes of wrath,M,?
u5639,JOHN,m374,the grapes of wrath,M,?
u5641,MAE,m374,the grapes of wrath,F,?
u5642,MIGRANT,m374,the grapes of wrath,?,?
u5643,MULEY,m374,the grapes of wrath,M,?
u5644,PA,m374,the grapes of wrath,M,?
u5645,ROSASHARN,m374,the grapes of wrath,F,?
u5646,RUTHIE,m374,the grapes of wrath,?,?
u5647,RUTHIE'S VOICE,m374,the grapes of wrath,?,?
u5648,SECOND MAN,m374,the grapes of wrath,M,?
u5649,SPENCER,m374,the grapes of wrath,M,?
u5650,THE MAN,m374,the grapes of wrath,M,?
u5651,TIM,m374,the grapes of wrath,M,?
u5653,WINFIELD,m374,the grapes of wrath,M,?
u5654,WINFIELD'S VOICE,m374,the grapes of wrath,M,?
u5656,ARLENE,m375,grosse pointe blank,F,?
u5657,BOB,m375,grosse pointe blank,M,?
u5658,CLUB MEMBER #1,m375,grosse pointe blank,?,?
u5659,CLUB MEMBER #2,m375,grosse pointe blank,?,?
u5660,DAN,m375,grosse pointe blank,?,?
u5663,DRIVER,m375,grosse pointe blank,?,?
u5665,KEN,m375,grosse pointe blank,M,?
u5671,MR. NEWBERRY,m375,grosse pointe blank,M,?
u5672,PAUL,m375,grosse pointe blank,M,?
u5673,SOUTHTEC GUARD,m375,grosse pointe blank,?,?
u5675,DAVID GOTTSCHALK,m376,the horse whisperer,?,?
u5677,FRANK,m376,the horse whisperer,M,?
u5679,JOE,m376,the horse whisperer,M,?
u5681,LIZ,m376,the horse whisperer,F,?
u5683,RONA,m376,the horse whisperer,?,?
u5685,TWIN,m376,the horse whisperer,M,?
u5686,WOMAN,m376,the horse whisperer,F,?
u5687,AGENT BOB,m377,hackers,M,?
u5688,AGENT RAY,m377,hackers,M,?
u5690,CEREAL,m377,hackers,M,?
u5692,GILL,m377,hackers,M,?
u5694,JOEY,m377,hackers,M,?
u5696,KID,m377,hackers,?,?
u5698,MRS. MURPHY,m377,hackers,F,?
u5699,NIKON,m377,hackers,M,?
u5700,NORM,m377,hackers,M,?
u5701,OPERATOR,m377,hackers,?,?
u5702,PHREAK,m377,hackers,M,?
u5705,ATTENDANT,m378,halloween 4: the return of michael myers,?,?
u5707,COP,m378,halloween 4: the return of michael myers,M,?
u5708,DARLENE,m378,halloween 4: the return of michael myers,F,?
u5709,DR. HOFFMAN,m378,halloween 4: the return of michael myers,M,?
u5711,GUY,m378,halloween 4: the return of michael myers,?,?
u5713,KELLY,m378,halloween 4: the return of michael myers,F,?
u5714,LINDSAY,m378,halloween 4: the return of michael myers,F,?
u5715,LOGAN,m378,halloween 4: the return of michael myers,M,?
u5717,MAN,m378,halloween 4: the return of michael myers,M,?
u5720,RICHARD,m378,halloween 4: the return of michael myers,M,?
u5721,SAYER,m378,halloween 4: the return of michael myers,M,?
u5723,BOB,m379,halloween,M,?
u5724,BOYFRIEND,m379,halloween,M,?
u5727,LINDSEY,m379,halloween,F,?
u5729,LYNDA,m379,halloween,F,?
u5731,PAUL,m379,halloween,M,?
u5732,SISTER,m379,halloween,F,?
u5734,WYNN,m379,halloween,M,?
u5736,CAROL,m380,hannah and her sisters,F,?
u5739,DUSTY,m380,hannah and her sisters,M,?
u5740,ED,m380,hannah and her sisters,M,?
u5742,EVAN,m380,hannah and her sisters,M,?
u5743,FATHER,m380,hannah and her sisters,M,?
u5748,KRISHNA LEADER,m380,hannah and her sisters,M,?
u5751,NORMA,m380,hannah and her sisters,F,?
u5752,NORMAN,m380,hannah and her sisters,M,?
u5753,ANNA,m381,hannibal,F,?
